,count_id,volume,cl_node_id,location,traffic_id,type,file,OBJECTID,ASSETID,CL_NODE_ID,LAT,LON,FROM_ST,TO_ST,SIG,TRANSITSTOP,RIDERSHIP,SCH_CT,EMPTOT,SUM_POPTTL
1197,14029,0,32083,BALBOA AVE at VENTURA BLVD,3431,manual,BALBOA.VENTURA.110526-MAN.PDF,10808.0,111987.0,32083.0,34.15925573,-118.5010767,BALBOA AVE,VENTURA BLVD,1.0,2.0,234.0,2,1042.8057900000001,892.878448
1198,14030,0,32083,BALBOA AVE at VENTURA BLVD,3431,manual,BALBOA.VENTURA.130521-MAN-WILTEC.PDF,10808.0,111987.0,32083.0,34.15925573,-118.5010767,BALBOA AVE,VENTURA BLVD,1.0,2.0,234.0,2,1042.8057900000001,892.878448
1199,14033,0,32083,BALBOA AVE at VENTURA BLVD,3431,manual,BALBOA.VENTURA.130522-MAN-WILTEC.PDF,10808.0,111987.0,32083.0,34.15925573,-118.5010767,BALBOA AVE,VENTURA BLVD,1.0,2.0,234.0,2,1042.8057900000001,892.878448
1200,14098,16,20612,BOCA AVE at VALLEY BLVD,3451,manual,BOCA.VALLEY.130718-MAN.PDF,3339.0,100726.0,20612.0,34.06252296,-118.18610679999999,BOCA AVE,VALLEY BLVD,1.0,2.0,144.0,0,249.5434673,880.1286829
1201,14110,56,33857,CEDROS AVE at TUPPER ST,3455,manual,CEDTUP07 (2).PDF,10845.0,112031.0,33857.0,34.23906102,-118.45354479999999,CEDROS AVE,TUPPER ST,0.0,0.0,,0,118.47860959999998,4379.626989
1202,14123,60,27310,STROHM AVE at MOORPARK ST,3459,manual,MOOSTR07.PDF,26392.0,135986.0,27310.0,34.15037986,-118.3592804,MOORPARK ST,MOORPARK WAY,0.0,0.0,,0,455.662232,1972.00975
1203,14236,21154,24606,ARCHWOOD ST at LAUREL CANYON BLVD,3482,manual,ARCHWOOD.LAURELCANYON.121009-MAN.PDF,10476.0,111560.0,24606.0,34.19212261,-118.3965122,ARCHWOOD ST,LAUREL CANYON BLVD,1.0,0.0,,0,745.8401968,2595.048521
1204,14237,446,24606,ARCHWOOD ST at LAUREL CANYON BLVD,3482,manual,ARCLAU080919.PDF,10476.0,111560.0,24606.0,34.19212261,-118.3965122,ARCHWOOD ST,LAUREL CANYON BLVD,1.0,0.0,,0,745.8401968,2595.048521
1205,14256,122,17189,TENNESSEE AVE at BENTLEY AVE,3491,manual,BENTEN06.PDF,23886.0,132254.0,17189.0,34.03922148,-118.4357656,BENTLEY AVE,TENNESSEE AVE,0.0,0.0,,0,2681.139028,1269.398572
1206,14266,24,19165,GLENDALE BLVD at CLIFFORD ST,3495,manual,GLENDALE.CLIFFORD.130606-PED.PDF,19533.0,125440.0,19165.0,34.08890861,-118.2593523,CLIFFORD ST,GLENDALE BLVD,0.0,1.0,57.0,1,200.60980769999998,1900.86631
1207,14272,655,27277,RIVERSIDE DR at TALOFA AVE,3531,manual,RIVTAL080307.PDF,24125.0,132566.0,27277.0,34.15220588,-118.3516827,RIVERSIDE DR,TALOFA AVE,1.0,0.0,,0,266.06763,829.2061556
1208,14273,651,27277,RIVERSIDE DR at TALOFA AVE,3531,manual,RIVTAL07 (2).PDF,24125.0,132566.0,27277.0,34.15220588,-118.3516827,RIVERSIDE DR,TALOFA AVE,1.0,0.0,,0,266.06763,829.2061556
1209,14280,465,32857,SUPERIOR ST at ZELZAH AVE,3534,manual,SUPZEL100817.PDF,1726.0,98106.0,32857.0,34.24676317,-118.52328600000001,SUPERIOR ST,ZELZAH AVE,0.0,1.0,19.0,1,677.3703937000001,2895.3493129999997
1210,14281,433,32857,SUPERIOR ST at ZELZAH AVE,3534,manual,SUPZEL06.PDF,1726.0,98106.0,32857.0,34.24676317,-118.52328600000001,SUPERIOR ST,ZELZAH AVE,0.0,1.0,19.0,1,677.3703937000001,2895.3493129999997
1211,14323,388,7362,ST ANDREWS PL at VENICE BLVD,3543,manual,VENICE.STANDREWS.150624-MAN.PDF,9592.0,110421.0,7362.0,34.04355785,-118.3115801,ST ANDREWS PL,VENICE BLVD,0.0,2.0,172.0,2,798.4923991000001,6012.117134
1212,14343,14,19926,ACADEMY ROAD at EFFIE ST,3550,manual,STADIUM.ACADEMY.E.INT.151112-NDSMAN.PDF,35458.0,149821.0,19926.0,34.08047008,-118.2476357,ACADEMY ROAD,EFFIE ST,1.0,0.0,,0,235.19274019999997,289.5797855
1213,14359,371,1555,MENLO AVE at SLAUSON AVE,3554,manual,MENSLA07 (2).PDF,102.0,96100.0,1555.0,33.98911262,-118.28925120000001,MENLO AVE,SLAUSON AVE,0.0,0.0,,1,1015.8478289999999,2945.961435
1214,14370,158,19946,BELLEVUE AVE at SILVER LAKE BLVD,3557,manual,BELSIL07 (2).PDF,30801.0,142771.0,19946.0,34.07835207,-118.2791155,BELLEVUE AVE,SILVER LAKE BLVD,1.0,1.0,32.0,0,277.84576150000004,3823.599642
1215,14412,193,17357,SEPULVEDA BLVD at RICHLAND AVE,3564,manual,SEPULVEDA.RICHLAND.170228-NDSMAN.PDF,7907.0,107756.0,17357.0,34.03296585,-118.4324389,RICHLAND AVE,SEPULVEDA BLVD,0.0,0.0,,1,3238.773506,1814.664018
1216,14444,70,11937,UTOPIA AVE at SAWTELLE BLVD,3567,manual,SAWTELLE.UTOPIA.170228-NDSMAN.PDF,32989.0,146145.0,11937.0,33.99776162,-118.4043482,SAWTELLE BLVD,UTOPIA AVE,0.0,0.0,,0,847.3505958999999,1822.469119
1217,14483,1639,8915,SAN PEDRO ST at WINSTON ST,3575,manual,SANPEDRO.WINSTON.150721-MAN.PDF,2808.0,100051.0,8915.0,34.04495692,-118.2434416,SAN PEDRO ST,WINSTON ST,0.0,0.0,,0,4841.677867,4192.069114
1218,14496,491,18177,SANTA CRUZ ST at PACIFIC AVE,3577,manual,PACSAN080118.PDF,23796.0,132132.0,18177.0,33.74419739,-118.28787520000002,PACIFIC AVE,SANTA CRUZ ST,0.0,0.0,,1,237.67824309999997,3561.9594549999997
1219,14530,7,38742,CHIMINEAS AVE at SAN FERNANDO MISSION BLVD,3587,manual,CHISAN06.PDF,22611.0,130032.0,38742.0,34.27216305,-118.5286145,CHIMINEAS AVE,SAN FERNANDO MISSION BLVD,0.0,0.0,,0,133.4909772,824.3653519
1220,14531,18,38742,CHIMINEAS AVE at SAN FERNANDO MISSION BLVD,3587,manual,SANFERNANDOMISSION.CHIMINEAS.150616-NDSMAN.PDF,22611.0,130032.0,38742.0,34.27216305,-118.5286145,CHIMINEAS AVE,SAN FERNANDO MISSION BLVD,0.0,0.0,,0,133.4909772,824.3653519
1221,14535,39,14778,SAN FERNANDO ROAD NORTHEAST ROADWAY at CAZADOR ST,3588,manual,CAZSAN07.PDF,32979.0,146132.0,14778.0,34.10333997,-118.2375693,CAZADOR ST,SAN FERNANDO ROAD NORTHEAST ROADWAY,0.0,0.0,,1,839.8744939,1888.507348
1222,14541,180,1939,87TH PL at SAN PEDRO ST,3590,manual,SAN87P07.PDF,2491.0,99618.0,1939.0,33.95805876,-118.26949540000001,87TH PL,SAN PEDRO ST,1.0,0.0,,1,347.5119378,3003.9402609999997
1223,14567,5399,8700,5TH ST at SAN PEDRO ST,3596,manual,5TH.SANPEDRO.160614-NDSMAN.PDF,25355.0,135007.0,8700.0,34.04420012,-118.24388490000001,5TH ST,SAN PEDRO ST,1.0,1.0,1878.0,0,4144.850063,4622.899563
1224,14571,102,14645,AVOCADO ST at ROWENA AVE,3597,manual,AVOROW090224.PDF,28330.0,139019.0,14645.0,34.11194862,-118.2825033,AVOCADO ST,ROWENA AVE,0.0,0.0,,0,248.49817190000002,2810.5876829999997
1225,14576,51,11510,PENMAR AVE at ROSE AVE,3598,manual,PENROS07 (2).PDF,5286.0,103867.0,11510.0,34.00573148,-118.4595744,PENMAR AVE,ROSE AVE,0.0,0.0,,0,140.043222,617.8274974
1226,14704,318,8087,17TH ST at RIMPAU BLVD,3623,manual,17TH.RIMPAU.150616-NDSMAN.PDF,18830.0,124547.0,8087.0,34.04487666,-118.34113970000001,17TH ST,RIMPAU BLVD,0.0,0.0,,1,626.5745562000001,4463.89735
1227,14709,86,7256,RIMPAU BLVD at 8TH ST,3624,manual,8TH.RIMPAU.151202-NDSMAN.PDF,4979.0,103473.0,7256.0,34.06098015,-118.33211090000002,8TH ST,RIMPAU BLVD,0.0,0.0,,0,2045.720339,931.9497309000001
1228,14711,398,10726,ABBOT KINNEY BLVD at RIALTO AVE,3625,manual,ABBRIA06.PDF,23482.0,131701.0,10726.0,33.98990586,-118.46376799999999,ABBOT KINNEY BLVD,RIALTO AVE,0.0,0.0,,0,816.9370369,2156.674817
1229,14720,110,64283,RESEDA BLVD at ST MORITZ DR,3628,manual,RESEDA.STMORITZ.150429-NDSMAN.PDF,37207.0,164868.0,64283.0,34.14578929,-118.5385812,RESEDA BLVD,ST MORITZ DR,0.0,0.0,,0,28.41715144,358.75073030000004
1230,14750,57,23471,OXNARD ST at PLATT AVE,3637,manual,OXNARD.PLATT.111102-MAN.PDF,28862.0,139710.0,23471.0,34.17923024,-118.64300959999998,OXNARD ST,PLATT AVE,0.0,0.0,,1,76.08804244,857.4931345000001
1231,14751,57,23471,OXNARD ST at PLATT AVE,3637,manual,23471_OXNARD.PLATT111102.PDF,28862.0,139710.0,23471.0,34.17923024,-118.64300959999998,OXNARD ST,PLATT AVE,0.0,0.0,,1,76.08804244,857.4931345000001
1232,14767,11,30068,ERWIN ST at PEACH AVE,3644,manual,ERWPEA07 (2).PDF,12952.0,115271.0,30068.0,34.18302204,-118.46747890000002,ERWIN ST,PEACH AVE,0.0,0.0,,0,1169.52805,1312.563581
1233,14772,759,45957,CEDROS AVE at PARTHENIA ST,3645,manual,CEDPAR07 (2).PDF,38335.0,105670.0,45957.0,34.22809583,-118.4535489,CEDROS AVE,PARTHENIA ST,0.0,0.0,,1,919.6535989,7860.400081999999
1234,14776,60,12178,INGLEWOOD BLVD at PALMS BLVD,3646,manual,INGPAL100120.PDF,17019.0,121675.0,12178.0,34.0129649,-118.43430390000002,INGLEWOOD BLVD,PALMS BLVD,0.0,0.0,,1,164.5741947,1713.5988530000002
1235,14799,1501,46820,PACIFIC AVE at VENICE WAY,3650,manual,PACIFIC.VENICE.120630-MAN.PDF,4375.0,102198.0,46820.0,33.98746702,-118.4720168,PACIFIC AVE,VENICE WAY,0.0,1.0,112.9352298,0,1115.25646,2116.634524
1236,14818,286,18172,PACIFIC AVE at 4TH ST,3656,manual,4TH.PACIFIC.150610-NDSMAN.PDF,12403.0,114556.0,18172.0,33.74057031,-118.287893,4TH ST,PACIFIC AVE,0.0,0.0,,0,1018.699774,3559.583371
1237,14819,307,18172,PACIFIC AVE at 4TH ST,3656,manual,PAC4ST07.PDF,12403.0,114556.0,18172.0,33.74057031,-118.287893,4TH ST,PACIFIC AVE,0.0,0.0,,0,1018.699774,3559.583371
1238,14867,5,27982,MULHOLLAND DR at OUTPOST DR,3665,manual,MULHOLLAND.OUTPOST.170308-NDSMAN.PDF,17512.0,122298.0,27982.0,34.11827696,-118.34693600000001,MULHOLLAND DR,OUTPOST DR,0.0,0.0,,0,195.7155408,713.4628475
1239,14868,6,27982,MULHOLLAND DR at OUTPOST DR,3665,manual,MULOUT07 (2).PDF,17512.0,122298.0,27982.0,34.11827696,-118.34693600000001,MULHOLLAND DR,OUTPOST DR,0.0,0.0,,0,195.7155408,713.4628475
1240,14879,783,6457,LA CIENEGA BLVD at OLYMPIC BLVD,3668,manual,LACOLY07.PDF,32537.0,145573.0,6457.0,34.05946164,-118.376174,LA CIENEGA BLVD,OLYMPIC BLVD,1.0,2.0,495.0,1,2627.195841,3016.9223309999998
1241,14886,213,6489,OLYMPIC BLVD at HAUSER BLVD,3669,manual,HAUOLY081118.PDF,4928.0,103411.0,6489.0,34.05738495,-118.3535386,HAUSER BLVD,OLYMPIC BLVD,1.0,2.0,81.0,0,2968.010482,2810.983369
1242,14890,364,17533,GREENFIELD AVE at OHIO AVE,3670,manual,GREENFIELD.OHIO.171128-NDSMAN.PDF,7930.0,107782.0,17533.0,34.05192418,-118.4440787,GREENFIELD AVE,OHIO AVE,0.0,0.0,,0,6987.916478,3508.8709740000004
1243,14895,238,17538,OHIO AVE at CAMDEN AVE,3672,manual,CAMOHI090915.PDF,28594.0,139349.0,17538.0,34.05139537,-118.44496370000002,CAMDEN AVE,OHIO AVE,0.0,0.0,,0,4942.669549,3300.7723079999996
1244,14896,254,17538,OHIO AVE at CAMDEN AVE,3672,manual,CAMDEN.OHIO.170228-NDSMAN.PDF,28594.0,139349.0,17538.0,34.05139537,-118.44496370000002,CAMDEN AVE,OHIO AVE,0.0,0.0,,0,4942.669549,3300.7723079999996
1245,14897,218,17538,OHIO AVE at CAMDEN AVE,3672,manual,CAMOHI07 (2).PDF,28594.0,139349.0,17538.0,34.05139537,-118.44496370000002,CAMDEN AVE,OHIO AVE,0.0,0.0,,0,4942.669549,3300.7723079999996
1246,14927,678,51183,MELROSE AVE at NORMANDIE AVE,3680,manual,MELNOR080611.PDF,27413.0,137471.0,51183.0,34.08355459,-118.30044640000001,MELROSE AVE,NORMANDIE AVE,1.0,3.0,871.0,0,440.82356860000004,6959.578425
1247,14928,671,51183,MELROSE AVE at NORMANDIE AVE,3680,manual,NORMANDIE.MELROSE.171026-NDSMAN.PDF,27413.0,137471.0,51183.0,34.08355459,-118.30044640000001,MELROSE AVE,NORMANDIE AVE,1.0,3.0,871.0,0,440.82356860000004,6959.578425
1248,14975,912,42182,VENICE BLVD at NATIONAL BLVD,3693,manual,NATVEN090921.PDF,37985.0,102034.0,42182.0,34.02927977,-118.38805759999998,NATIONAL BLVD,VENICE BLVD,1.0,0.0,,1,1582.33214,1445.239114
1249,15018,9,42652,SKIRBALL CENTER DR at MULHOLLAND DR,3697,manual,MULSKI06 (2).PDF,24934.0,133656.0,42652.0,34.12652967,-118.4742247,MULHOLLAND DR,SKIRBALL CENTER DR,1.0,0.0,,1,60.64535661,334.5850037
1250,15143,2263,8900,8TH ST at MAPLE AVE,3727,manual,8900_8THMAP150430.PDF,9721.0,110587.0,8900.0,34.04083856,-118.25115320000002,8TH ST,MAPLE AVE,1.0,1.0,339.0,0,5385.286423,1554.315725
1251,15174,57,25369,BILOXI AVE at MAGNOLIA BLVD,3738,manual,BILMAG07 (2).PDF,19838.0,125819.0,25369.0,34.164907899999996,-118.35826159999999,BILOXI AVE,MAGNOLIA BLVD,0.0,2.0,21.0,0,1359.339332,2023.607455
1252,15186,17,33272,LOUISE AVE at OSBORNE ST,3741,manual,LOUOSB07 (2).PDF,24362.0,132871.0,33272.0,34.23341967,-118.51129109999998,LOUISE AVE,OSBORNE ST,0.0,0.0,,0,154.12320580000002,722.9378805
1253,15188,86,11082,CENTINELA AVE at LOUISE AVE,3742,manual,LOUISE.CENTINELA.171107-MAN.PDF,9855.0,110767.0,11082.0,33.99473954,-118.4256707,CENTINELA AVE,LOUISE AVE,0.0,0.0,,1,362.80269460000005,2603.232805
1254,15190,125,11082,CENTINELA AVE at LOUISE AVE,3742,manual,CENLOU090304.PDF,9855.0,110767.0,11082.0,33.99473954,-118.4256707,CENTINELA AVE,LOUISE AVE,0.0,0.0,,1,362.80269460000005,2603.232805
1255,15191,142,11082,CENTINELA AVE at LOUISE AVE,3742,manual,CENLOU07 (2).PDF,9855.0,110767.0,11082.0,33.99473954,-118.4256707,CENTINELA AVE,LOUISE AVE,0.0,0.0,,1,362.80269460000005,2603.232805
1256,15205,1366,8291,BOYD ST at LOS ANGELES ST,3744,manual,BOYLOS091110.PDF,4816.0,103568.0,8291.0,34.04786292,-118.2453537,BOYD ST,LOS ANGELES ST,0.0,0.0,,0,9246.307106999999,3436.331375
1257,15211,3339,8707,LOS ANGELES ST at 8TH ST,3745,manual,8707_8THLOS150430.PDF,23406.0,131595.0,8707.0,34.04191398,-118.2523053,8TH ST,LOS ANGELES ST,1.0,3.0,402.0,0,6932.026040000001,2464.7992719999997
1258,15237,578,28091,VENTURA BLVD at LIBBIT AVE,3754,manual,LIBBIT.VENTURA.171025-NDSMAN.PDF,8280.0,108213.0,28091.0,34.15696744,-118.4879826,LIBBIT AVE,VENTURA BLVD,1.0,0.0,,0,3379.4634130000004,802.8078622
1259,15239,29,28564,PETIT AVE at LIBBIT AVE,3755,manual,PETIT.LIBBIT.171025-NDSMAN.PDF,8069.0,107959.0,28564.0,34.15253132,-118.4956642,LIBBIT AVE,PETIT AVE,0.0,0.0,,0,503.2432625,595.1108759
1260,15242,44,28178,HAYVENHURST AVE at LIBBIT AVE,3756,manual,HAYVENHURST.LIBBIT.171025-NDSMAN.PDF,12882.0,115174.0,28178.0,34.15363021,-118.4923419,HAYVENHURST AVE,LIBBIT AVE,0.0,0.0,,0,1019.3680720000001,612.4226209
1261,15244,259,18238,LEXINGTON AVE at CAHUENGA BLVD,3757,manual,CAHUENGA.LEXINGTON.171026-NDSMAN.PDF,21573.0,128661.0,18238.0,34.09254769,-118.3288634,CAHUENGA BLVD,LEXINGTON AVE,0.0,0.0,,4,2244.0695,3925.355557
1262,15300,209,25062,BURBANK BLVD at KLUMP AVE,3772,manual,BURKLU07 (2).PDF,31188.0,143270.0,25062.0,34.1721569,-118.3751996,BURBANK BLVD,KLUMP AVE,0.0,0.0,,0,636.8595931,4001.3182869999996
1263,15321,73,18105,PACIFIC AVE at JOHN S GIBSON BLVD,3778,manual,CHAJOH081020.PDF,12645.0,114882.0,18105.0,33.75377746,-118.29049760000001,JOHN S GIBSON BLVD,PACIFIC AVE,1.0,1.0,33.0,0,247.08714229999998,862.7733038999999
1264,15335,502,12351,INGLEWOOD BLVD at VENICE BLVD,3782,manual,INGLEWOOD.VENICE.170718.NDSMAN.PDF,38189.0,103714.0,12351.0,34.00614098,-118.4288285,INGLEWOOD BLVD,VENICE BLVD,1.0,2.0,846.0,0,861.2402254000001,3030.5950629999998
1265,15337,750,12351,INGLEWOOD BLVD at VENICE BLVD,3782,manual,VENICE.INGLEWOOD.160601-MAN.PDF,38189.0,103714.0,12351.0,34.00614098,-118.4288285,INGLEWOOD BLVD,VENICE BLVD,1.0,2.0,846.0,0,861.2402254000001,3030.5950629999998
1266,15345,119,11987,NATIONAL BLVD at BURKSHIRE AVE,3783,manual,BURNAT100127.PDF,14693.0,118046.0,11987.0,34.02152445,-118.4409868,BURKSHIRE AVE,NATIONAL BLVD,1.0,0.0,,0,217.0638108,1807.517752
1267,15393,263,5523,HOOPER AVE at 33RD ST,3797,manual,HOO33R090424.PDF,37483.0,96293.0,5523.0,34.01325619,-118.2521515,33RD ST,HOOPER AVE,1.0,0.0,,0,678.071785,3486.991176
1268,15403,123,5813,HILL ST at 37TH PL,3799,manual,HIL37P07.PDF,18746.0,124439.0,5813.0,34.0154531,-118.2775725,37TH PL,HILL ST,0.0,0.0,,0,3219.442057,1089.856887
1269,15406,95,5802,HILL ST at 36TH PL,3800,manual,HILL.36PL.111116-2-MAN.PDF,23261.0,131439.0,5802.0,34.01696834,-118.27660359999999,36TH PL,HILL ST,0.0,0.0,,0,3144.8672260000003,1225.256058
1270,15407,95,5802,HILL ST at 36TH PL,3800,manual,HILL.36PL.111116-MAN.PDF,23261.0,131439.0,5802.0,34.01696834,-118.27660359999999,36TH PL,HILL ST,0.0,0.0,,0,3144.8672260000003,1225.256058
1271,15408,73,5802,HILL ST at 36TH PL,3800,manual,HIL36P07.PDF,23261.0,131439.0,5802.0,34.01696834,-118.27660359999999,36TH PL,HILL ST,0.0,0.0,,0,3144.8672260000003,1225.256058
1272,15447,1685,10706,MAIN ST at BROOKS AVE,3811,manual,10706_ABBOTKINNEY.MAIN110115.PDF,7435.0,107143.0,10706.0,33.99229738,-118.47410490000001,BROOKS AVE,MAIN ST,1.0,3.0,276.0,1,1025.780877,3144.742494
1273,15449,594,10706,MAIN ST at BROOKS AVE,3811,manual,MAIN.ABBOTKINNEY.110111-MAN.PDF,7435.0,107143.0,10706.0,33.99229738,-118.47410490000001,BROOKS AVE,MAIN ST,1.0,3.0,276.0,1,1025.780877,3144.742494
1274,15452,55,43899,GREENLEAF ST at BEVERLY GLEN BLVD,3812,manual,BEVGRE07 (2).PDF,11284.0,112616.0,43899.0,34.14771566,-118.44652590000001,BEVERLY GLEN BLVD,GREENLEAF ST,0.0,0.0,,0,644.6141432000001,2154.276201
1275,15453,103,43899,GREENLEAF ST at BEVERLY GLEN BLVD,3812,manual,BEVGRE090403.PDF,11284.0,112616.0,43899.0,34.14771566,-118.44652590000001,BEVERLY GLEN BLVD,GREENLEAF ST,0.0,0.0,,0,644.6141432000001,2154.276201
1276,15477,46,6040,28TH ST at GRAND AVE,3820,manual,GRAND.28TH.CROSSWALK.150604-MAN.PDF,39203.0,117418.0,6040.0,34.02486878,-118.27329240000002,28TH ST,GRAND AVE,0.0,2.0,72.0,1,2200.6930350000002,1546.687183
1277,15489,267,44831,VERMONT AVE at 110TH ST,3827,manual,VERMONT.110TH.171025-NDSMAN.PDF,29711.0,140907.0,44831.0,33.93579517,-118.2916131,110TH ST,VERMONT AVE,0.0,1.0,115.0,0,240.98368399999998,812.8263369
1278,15490,55,44831,VERMONT AVE at 110TH ST,3827,manual,VERMONT.110TH.110106N-MAN.PDF,29711.0,140907.0,44831.0,33.93579517,-118.2916131,110TH ST,VERMONT AVE,0.0,1.0,115.0,0,240.98368399999998,812.8263369
1279,15491,128,44822,103RD ST at VERMONT AVE,3828,manual,VERMONT.103RD.110105N-MAN.PDF,18263.0,123328.0,44822.0,33.94303421,-118.29163,103RD ST,VERMONT AVE,0.0,0.0,,0,178.9616916,1475.695778
1280,15497,13,19166,GLENDALE BLVD at BRANDEN ST,3832,manual,GLENDALE.BRANDEN.130606.PED.PDF,5623.0,104309.0,19166.0,34.08787791,-118.2595435,BRANDEN ST,GLENDALE BLVD,0.0,1.0,40.0,1,243.94884359999998,1929.041293
1281,15513,78,15815,CYPRESS AVE at FUTURE ST,3836,manual,CYPFU207.PDF,9926.0,110853.0,15815.0,34.09894225,-118.233104,CYPRESS AVE,FUTURE ST,1.0,0.0,,0,627.656242,1978.130606
1282,15514,94,15815,CYPRESS AVE at FUTURE ST,3836,manual,CYPFUT07 (2).PDF,9926.0,110853.0,15815.0,34.09894225,-118.233104,CYPRESS AVE,FUTURE ST,1.0,0.0,,0,627.656242,1978.130606
1283,15520,22,46310,FRANKLIN CANYON DR at MULHOLLAND DR,3838,manual,FRAMUL07 (2).PDF,9030.0,109252.0,46310.0,34.12896012,-118.4069081,FRANKLIN CANYON DR,MULHOLLAND DR,1.0,0.0,,0,51.70855118,264.4762836
1284,15553,173,3498,FIGUEROA ST at ANAHEIM ST,3843,manual,FIGUEROA.ANAHEIM.110504-MAN.PDF,20941.0,127838.0,3498.0,33.77904443,-118.27950030000001,ANAHEIM ST,FIGUEROA ST,1.0,0.0,,0,193.0779546,2439.955162
1285,15573,50,40756,DEVONSHIRE ST at FARRALONE AVE,3846,manual,DEVONSHIRE.FARRALONE.150429-NDSMAN.PDF,24927.0,133644.0,40756.0,34.2572241,-118.6104221,DEVONSHIRE ST,FARRALONE AVE,0.0,0.0,,0,235.94819819999998,1146.755766
1286,15605,255,4705,EXPOSITION BOULEVARD S/R at CRENSHAW BLVD,3852,manual,CREEXP06.PDF,110.0,96110.0,4705.0,34.02240968,-118.33509840000002,CRENSHAW BLVD,EXPOSITION BOULEVARD S/R,1.0,2.0,4305.191679,1,525.6676635,2234.055151
1287,15607,116,4993,EXPOSITION BOULEVARD N/R at ARLINGTON AVE,3853,manual,ARLEXP06.PDF,14116.0,117308.0,4993.0,34.01888014,-118.31769299999999,ARLINGTON AVE,EXPOSITION BOULEVARD N/R,1.0,1.0,24.0,0,158.2766263,3291.813411
1288,15610,56,4962,7TH AVE at EXPOSITION BOULEVARD N/R,3854,manual,4962_7THEXP161004.PDF,16409.0,120897.0,4962.0,34.0205105,-118.3247696,7TH AVE,EXPOSITION BOULEVARD N/R,1.0,0.0,,2,147.757982,2433.679555
1289,15611,49,4962,7TH AVE at EXPOSITION BOULEVARD N/R,3854,manual,EXP7AV06.PDF,16409.0,120897.0,4962.0,34.0205105,-118.3247696,7TH AVE,EXPOSITION BOULEVARD N/R,1.0,0.0,,2,147.757982,2433.679555
1290,15630,50,14987,GLENHURST AVE at GARDEN AVE,3859,manual,GARDEN.GLENHURST.130612-MAN.PDF,12362.0,114498.0,14987.0,34.110467799999995,-118.2529564,GARDEN AVE,GLENHURST AVE,0.0,0.0,,0,620.1235633,947.6713937999999
1291,15640,116,47298,COLORADO BLVD at HIGHLAND VIEW AVE,3864,manual,COLORADO.HIGHLANDVIEW.130618-MAN.PDF,38619.0,109364.0,47298.0,34.13934598,-118.20881240000001,COLORADO BLVD,HIGHLAND VIEW AVE,0.0,4.0,103.0,1,407.4377952,2258.608774
1292,15682,33,44823,104TH ST at VERMONT AVE,3884,manual,VERMONT.104TH.110121N-MAN.PDF,4420.0,102270.0,44823.0,33.94231692,-118.29163159999999,104TH ST,VERMONT AVE,0.0,0.0,,0,163.8541795,1412.302743
1293,15702,0,42090,BEVERLY GLEN BLVD at DEERVALE DR,3889,manual,BEVDEE07 (2).PDF,27216.0,137067.0,42090.0,34.13775851,-118.45103799999998,BEVERLY GLEN BLVD,DEERVALE DR,0.0,0.0,,0,18.73118294,505.2662968
1294,15706,167,16805,CYPRESS AVE at MACON ST,3890,manual,CYPRESS.MACON.150702-MAN.PDF,32808.0,145926.0,16805.0,34.10082748,-118.23472450000001,CYPRESS AVE,MACON ST,0.0,2.0,63.0,1,729.7914379,2075.46475
1295,15707,219,16805,CYPRESS AVE at MACON ST,3890,manual,CYPMAC07.PDF,32808.0,145926.0,16805.0,34.10082748,-118.23472450000001,CYPRESS AVE,MACON ST,0.0,2.0,63.0,1,729.7914379,2075.46475
1296,15708,172,16805,CYPRESS AVE at MACON ST,3890,manual,CYPMA070528.PDF,32808.0,145926.0,16805.0,34.10082748,-118.23472450000001,CYPRESS AVE,MACON ST,0.0,2.0,63.0,1,729.7914379,2075.46475
1297,15730,278,6886,CRESCENT HEIGHTS BLVD at PICO BLVD,3907,manual,CRESCENTHEIGHTS.PICO.150619-MAN.PDF,16505.0,121029.0,6886.0,34.05254697,-118.372073,CRESCENT HEIGHTS BLVD,PICO BLVD,1.0,1.0,8.0,0,507.5388662,3129.9884239999997
1298,15751,646,13183,CRESCENT HEIGHTS BLVD at BEVERLY BLVD,3916,manual,13183_BEVCRE160609.PDF,25944.0,135410.0,13183.0,34.07608507,-118.36584429999999,BEVERLY BLVD,CRESCENT HEIGHTS BLVD,1.0,2.0,111.0,1,2892.924341,1959.0482809999999
1299,15785,392,5856,COMPTON AVE at 33RD ST,3923,manual,COM33S07.PDF,37792.0,99827.0,5856.0,34.01204298,-118.2488905,33RD ST,COMPTON AVE,0.0,0.0,,2,713.4239107000001,3515.7506719999997
1300,15788,0,43897,BEVERLY GLEN BLVD at MULHOLLAND DR,3924,manual,BEVERLYGLEN.MULHOLLAND.110125-MAN.PDF,4300.0,102043.0,43897.0,34.13089844,-118.4421584,BEVERLY GLEN BLVD,MULHOLLAND DR,0.0,0.0,,0,46.28753477,313.121892
1301,15811,98,4403,JEFFERSON BLVD at COCHRAN AVE,3929,manual,COCJEF080516.PDF,14149.0,117345.0,4403.0,34.02555152,-118.36116899999999,COCHRAN AVE,JEFFERSON BLVD,0.0,1.0,42.0,0,400.7843405,3047.2708629999997
1302,15847,106,6469,CLOVERDALE AVE at 9TH ST,3941,manual,9TH.CLOVERDALE.130613-MAN.PDF,30207.0,142003.0,6469.0,34.05891702,-118.34748619999999,9TH ST,CLOVERDALE AVE,0.0,0.0,,3,691.8594511,2440.6135329999997
